degradation_time_days,weight_loss,study_id,instance,phb_initial_mol,phv_initial_mol,degradation_condition,degradation_mechanism,additives,t_deg,degradation_environment,additive_type_1,additive1_percentage_wt,additive_type_2,additive2_percentage_wt,additive_type_3,additive3_percentage_wt,sample_shape_morphology,pha_degrading_microbes,experimental_scale
32.0,9.0,12.0,6,97.0,3.0,aerobic,all_mechanisms,yes,29.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
35.0,10.0,12.0,6,97.0,3.0,aerobic,all_mechanisms,yes,29.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
37.0,11.0,12.0,6,97.0,3.0,aerobic,all_mechanisms,yes,29.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
39.0,11.0,12.0,6,97.0,3.0,aerobic,all_mechanisms,yes,29.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
41.0,12.0,12.0,6,97.0,3.0,aerobic,all_mechanisms,yes,29.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
43.0,12.0,12.0,6,97.0,3.0,aerobic,all_mechanisms,yes,29.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
49.0,14.0,12.0,6,97.0,3.0,aerobic,all_mechanisms,yes,29.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
52.0,15.0,12.0,6,97.0,3.0,aerobic,all_mechanisms,yes,29.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
56.0,16.0,12.0,6,97.0,3.0,aerobic,all_mechanisms,yes,29.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
58.0,17.0,12.0,6,97.0,3.0,aerobic,all_mechanisms,yes,29.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
60.0,17.0,12.0,6,97.0,3.0,aerobic,all_mechanisms,yes,29.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
62.0,19.0,12.0,6,97.0,3.0,aerobic,all_mechanisms,yes,29.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
65.0,20.0,12.0,6,97.0,3.0,aerobic,all_mechanisms,yes,29.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
67.0,21.0,12.0,6,97.0,3.0,aerobic,all_mechanisms,yes,29.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
69.0,22.0,12.0,6,97.0,3.0,aerobic,all_mechanisms,yes,29.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
71.0,24.0,12.0,6,97.0,3.0,aerobic,all_mechanisms,yes,29.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
73.0,25.0,12.0,6,97.0,3.0,aerobic,all_mechanisms,yes,29.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
75.0,26.0,12.0,6,97.0,3.0,aerobic,all_mechanisms,yes,29.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
78.0,27.0,12.0,6,97.0,3.0,aerobic,all_mechanisms,yes,29.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
80.0,29.0,12.0,6,97.0,3.0,aerobic,all_mechanisms,yes,29.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
82.0,30.0,12.0,6,97.0,3.0,aerobic,all_mechanisms,yes,29.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
84.0,31.0,12.0,6,97.0,3.0,aerobic,all_mechanisms,yes,29.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
86.0,32.0,12.0,6,97.0,3.0,aerobic,all_mechanisms,yes,29.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
88.0,34.0,12.0,6,97.0,3.0,aerobic,all_mechanisms,yes,29.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
91.0,35.0,12.0,6,97.0,3.0,aerobic,all_mechanisms,yes,29.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
95.0,37.0,12.0,6,97.0,3.0,aerobic,all_mechanisms,yes,29.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
97.0,37.0,12.0,6,97.0,3.0,aerobic,all_mechanisms,yes,29.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
99.0,38.0,12.0,6,97.0,3.0,aerobic,all_mechanisms,yes,29.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
101.0,39.0,12.0,6,97.0,3.0,aerobic,all_mechanisms,yes,29.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
103.0,40.0,12.0,6,97.0,3.0,aerobic,all_mechanisms,yes,29.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
106.0,41.0,12.0,6,97.0,3.0,aerobic,all_mechanisms,yes,29.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
108.0,42.0,12.0,6,97.0,3.0,aerobic,all_mechanisms,yes,29.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
110.0,42.0,12.0,6,97.0,3.0,aerobic,all_mechanisms,yes,29.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
112.0,43.0,12.0,6,97.0,3.0,aerobic,all_mechanisms,yes,29.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
114.0,44.0,12.0,6,97.0,3.0,aerobic,all_mechanisms,yes,29.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
116.0,45.0,12.0,6,97.0,3.0,aerobic,all_mechanisms,yes,29.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
119.0,46.0,12.0,6,97.0,3.0,aerobic,all_mechanisms,yes,29.0,soil,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,large
16.0,1.0,13.0,1,96.6,3.4,aerobic,all_mechanisms,no,22.9,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
19.0,1.0,13.0,1,96.6,3.4,aerobic,all_mechanisms,no,22.9,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
20.0,1.0,13.0,1,96.6,3.4,aerobic,all_mechanisms,no,22.9,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
22.0,1.0,13.0,1,96.6,3.4,aerobic,all_mechanisms,no,22.9,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
25.0,2.0,13.0,1,96.6,3.4,aerobic,all_mechanisms,no,22.9,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
27.0,2.0,13.0,1,96.6,3.4,aerobic,all_mechanisms,no,22.9,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
30.0,2.0,13.0,1,96.6,3.4,aerobic,all_mechanisms,no,22.9,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
32.0,3.0,13.0,1,96.6,3.4,aerobic,all_mechanisms,no,22.9,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
35.0,3.0,13.0,1,96.6,3.4,aerobic,all_mechanisms,no,22.9,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
37.0,3.0,13.0,1,96.6,3.4,aerobic,all_mechanisms,no,22.9,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
39.0,4.0,13.0,1,96.6,3.4,aerobic,all_mechanisms,no,22.9,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
41.0,4.0,13.0,1,96.6,3.4,aerobic,all_mechanisms,no,22.9,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
44.0,4.0,13.0,1,96.6,3.4,aerobic,all_mechanisms,no,22.9,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
46.0,4.0,13.0,1,96.6,3.4,aerobic,all_mechanisms,no,22.9,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
49.0,4.0,13.0,1,96.6,3.4,aerobic,all_mechanisms,no,22.9,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
52.0,4.0,13.0,1,96.6,3.4,aerobic,all_mechanisms,no,22.9,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
55.0,5.0,13.0,1,96.6,3.4,aerobic,all_mechanisms,no,22.9,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
57.0,5.0,13.0,1,96.6,3.4,aerobic,all_mechanisms,no,22.9,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
60.0,5.0,13.0,1,96.6,3.4,aerobic,all_mechanisms,no,22.9,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
63.0,5.0,13.0,1,96.6,3.4,aerobic,all_mechanisms,no,22.9,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
65.0,6.0,13.0,1,96.6,3.4,aerobic,all_mechanisms,no,22.9,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
68.0,6.0,13.0,1,96.6,3.4,aerobic,all_mechanisms,no,22.9,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
70.0,7.0,13.0,1,96.6,3.4,aerobic,all_mechanisms,no,22.9,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
71.0,8.0,13.0,1,96.6,3.4,aerobic,all_mechanisms,no,22.9,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
74.0,9.0,13.0,1,96.6,3.4,aerobic,all_mechanisms,no,22.9,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
77.0,11.0,13.0,1,96.6,3.4,aerobic,all_mechanisms,no,22.9,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
79.0,13.0,13.0,1,96.6,3.4,aerobic,all_mechanisms,no,22.9,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
83.0,16.0,13.0,1,96.6,3.4,aerobic,all_mechanisms,no,22.9,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
16.0,2.0,13.0,2,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
18.0,2.0,13.0,2,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
21.0,3.0,13.0,2,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
24.0,5.0,13.0,2,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
27.0,6.0,13.0,2,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
30.0,7.0,13.0,2,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
32.0,8.0,13.0,2,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
35.0,9.0,13.0,2,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
37.0,10.0,13.0,2,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
40.0,11.0,13.0,2,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
42.0,12.0,13.0,2,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
44.0,12.0,13.0,2,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
46.0,12.0,13.0,2,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
49.0,12.0,13.0,2,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
51.0,12.0,13.0,2,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
54.0,13.0,13.0,2,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
56.0,13.0,13.0,2,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
58.0,14.0,13.0,2,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
60.0,15.0,13.0,2,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
63.0,17.0,13.0,2,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
65.0,19.0,13.0,2,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
68.0,20.0,13.0,2,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
69.0,21.0,13.0,2,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
70.0,23.0,13.0,2,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
72.0,26.0,13.0,2,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
74.0,29.0,13.0,2,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
76.0,33.0,13.0,2,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
78.0,37.0,13.0,2,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
80.0,40.0,13.0,2,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
82.0,44.0,13.0,2,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
84.0,46.0,13.0,2,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,no_additive,0.0,no_additive,0.0,films,bacteria_dominated,lab
20.0,3.0,13.0,3,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,filler,3.0,no_additive,0.0,films,bacteria_dominated,lab
23.0,3.0,13.0,3,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,filler,3.0,no_additive,0.0,films,bacteria_dominated,lab
25.0,4.0,13.0,3,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,filler,3.0,no_additive,0.0,films,bacteria_dominated,lab
27.0,5.0,13.0,3,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,filler,3.0,no_additive,0.0,films,bacteria_dominated,lab
30.0,6.0,13.0,3,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,filler,3.0,no_additive,0.0,films,bacteria_dominated,lab
32.0,7.0,13.0,3,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,filler,3.0,no_additive,0.0,films,bacteria_dominated,lab
35.0,8.0,13.0,3,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,filler,3.0,no_additive,0.0,films,bacteria_dominated,lab
37.0,9.0,13.0,3,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,filler,3.0,no_additive,0.0,films,bacteria_dominated,lab
41.0,10.0,13.0,3,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,filler,3.0,no_additive,0.0,films,bacteria_dominated,lab
44.0,11.0,13.0,3,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,filler,3.0,no_additive,0.0,films,bacteria_dominated,lab
46.0,11.0,13.0,3,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,filler,3.0,no_additive,0.0,films,bacteria_dominated,lab
49.0,11.0,13.0,3,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,filler,3.0,no_additive,0.0,films,bacteria_dominated,lab
51.0,11.0,13.0,3,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,filler,3.0,no_additive,0.0,films,bacteria_dominated,lab
54.0,11.0,13.0,3,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,filler,3.0,no_additive,0.0,films,bacteria_dominated,lab
58.0,14.0,13.0,3,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,filler,3.0,no_additive,0.0,films,bacteria_dominated,lab
60.0,18.0,13.0,3,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,filler,3.0,no_additive,0.0,films,bacteria_dominated,lab
63.0,21.0,13.0,3,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,filler,3.0,no_additive,0.0,films,bacteria_dominated,lab
65.0,24.0,13.0,3,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,filler,3.0,no_additive,0.0,films,bacteria_dominated,lab
69.0,28.0,13.0,3,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,filler,3.0,no_additive,0.0,films,bacteria_dominated,lab
70.0,29.0,13.0,3,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,filler,3.0,no_additive,0.0,films,bacteria_dominated,lab
71.0,29.0,13.0,3,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,filler,3.0,no_additive,0.0,films,bacteria_dominated,lab
74.0,30.0,13.0,3,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,filler,3.0,no_additive,0.0,films,bacteria_dominated,lab
77.0,30.0,13.0,3,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,filler,3.0,no_additive,0.0,films,bacteria_dominated,lab
79.0,31.0,13.0,3,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,filler,3.0,no_additive,0.0,films,bacteria_dominated,lab
83.0,32.0,13.0,3,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,filler,3.0,no_additive,0.0,films,bacteria_dominated,lab
11.0,2.0,13.0,4,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,5.6,filler,5.4,no_additive,0.0,films,bacteria_dominated,lab
14.0,2.0,13.0,4,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,5.6,filler,5.4,no_additive,0.0,films,bacteria_dominated,lab
16.0,3.0,13.0,4,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,5.6,filler,5.4,no_additive,0.0,films,bacteria_dominated,lab
20.0,3.0,13.0,4,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,5.6,filler,5.4,no_additive,0.0,films,bacteria_dominated,lab
22.0,3.0,13.0,4,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,5.6,filler,5.4,no_additive,0.0,films,bacteria_dominated,lab
24.0,4.0,13.0,4,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,5.6,filler,5.4,no_additive,0.0,films,bacteria_dominated,lab
27.0,4.0,13.0,4,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,5.6,filler,5.4,no_additive,0.0,films,bacteria_dominated,lab
30.0,5.0,13.0,4,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,5.6,filler,5.4,no_additive,0.0,films,bacteria_dominated,lab
32.0,5.0,13.0,4,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,5.6,filler,5.4,no_additive,0.0,films,bacteria_dominated,lab
35.0,5.0,13.0,4,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,5.6,filler,5.4,no_additive,0.0,films,bacteria_dominated,lab
37.0,6.0,13.0,4,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,5.6,filler,5.4,no_additive,0.0,films,bacteria_dominated,lab
41.0,7.0,13.0,4,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,5.6,filler,5.4,no_additive,0.0,films,bacteria_dominated,lab
44.0,7.0,13.0,4,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,5.6,filler,5.4,no_additive,0.0,films,bacteria_dominated,lab
46.0,7.0,13.0,4,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,5.6,filler,5.4,no_additive,0.0,films,bacteria_dominated,lab
49.0,8.0,13.0,4,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,5.6,filler,5.4,no_additive,0.0,films,bacteria_dominated,lab
51.0,9.0,13.0,4,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,5.6,filler,5.4,no_additive,0.0,films,bacteria_dominated,lab
54.0,9.0,13.0,4,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,5.6,filler,5.4,no_additive,0.0,films,bacteria_dominated,lab
56.0,10.0,13.0,4,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,5.6,filler,5.4,no_additive,0.0,films,bacteria_dominated,lab
60.0,11.0,13.0,4,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,5.6,filler,5.4,no_additive,0.0,films,bacteria_dominated,lab
63.0,12.0,13.0,4,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,5.6,filler,5.4,no_additive,0.0,films,bacteria_dominated,lab
65.0,12.0,13.0,4,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,5.6,filler,5.4,no_additive,0.0,films,bacteria_dominated,lab
68.0,13.0,13.0,4,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,5.6,filler,5.4,no_additive,0.0,films,bacteria_dominated,lab
70.0,13.0,13.0,4,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,5.6,filler,5.4,no_additive,0.0,films,bacteria_dominated,lab
72.0,15.0,13.0,4,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,5.6,filler,5.4,no_additive,0.0,films,bacteria_dominated,lab
74.0,17.0,13.0,4,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,5.6,filler,5.4,no_additive,0.0,films,bacteria_dominated,lab
77.0,20.0,13.0,4,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,5.6,filler,5.4,no_additive,0.0,films,bacteria_dominated,lab
79.0,21.0,13.0,4,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,5.6,filler,5.4,no_additive,0.0,films,bacteria_dominated,lab
82.0,24.0,13.0,4,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,5.6,filler,5.4,no_additive,0.0,films,bacteria_dominated,lab
83.0,25.0,13.0,4,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,5.6,filler,5.4,no_additive,0.0,films,bacteria_dominated,lab
8.0,1.0,13.0,5,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,filler,5.4,no_additive,0.0,films,bacteria_dominated,lab
11.0,1.0,13.0,5,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,filler,5.4,no_additive,0.0,films,bacteria_dominated,lab
14.0,1.0,13.0,5,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,filler,5.4,no_additive,0.0,films,bacteria_dominated,lab
16.0,2.0,13.0,5,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,filler,5.4,no_additive,0.0,films,bacteria_dominated,lab
21.0,2.0,13.0,5,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,filler,5.4,no_additive,0.0,films,bacteria_dominated,lab
24.0,3.0,13.0,5,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,filler,5.4,no_additive,0.0,films,bacteria_dominated,lab
27.0,4.0,13.0,5,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,filler,5.4,no_additive,0.0,films,bacteria_dominated,lab
30.0,5.0,13.0,5,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,filler,5.4,no_additive,0.0,films,bacteria_dominated,lab
32.0,5.0,13.0,5,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,filler,5.4,no_additive,0.0,films,bacteria_dominated,lab
35.0,6.0,13.0,5,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,filler,5.4,no_additive,0.0,films,bacteria_dominated,lab
37.0,7.0,13.0,5,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,filler,5.4,no_additive,0.0,films,bacteria_dominated,lab
41.0,8.0,13.0,5,96.6,3.4,aerobic,all_mechanisms,yes,22.9,soil,plasticizer,8.0,filler,5.4,no_additive,0.0,films,bacteria_dominated,lab
