biodegradation_time_days,biodegradation_percentage,study_id,instance,phb_initial_mol,phv_initial_mol,biodegradation_condition,degradation_mechanism,t_biodeg,degradation_environment,additive_type_1,additive1_percentage_wt,additive_type_2,additive2_percentage_wt,additive_type_3,additive3_percentage_wt,sample_shape_morphology,pha_degrading_microbes,additives
90.0,82.0,2,2,88,12,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,7.0,filler,30.0,no_additive,0.0,sheets,bacteria_dominated,yes
100.0,85.0,2,2,88,12,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,7.0,filler,30.0,no_additive,0.0,sheets,bacteria_dominated,yes
7.0,5.0,2,3,88,12,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
6.0,5.0,2,3,88,12,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
9.0,5.0,2,3,88,12,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
13.0,5.0,2,3,88,12,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
14.0,5.0,2,3,88,12,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
17.0,4.0,2,3,88,12,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
20.0,3.0,2,3,88,12,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
23.0,4.0,2,3,88,12,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
28.0,6.0,2,3,88,12,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
30.0,9.0,2,3,88,12,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
34.0,14.0,2,3,88,12,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
38.0,16.0,2,3,88,12,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
43.0,21.0,2,3,88,12,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
48.0,26.0,2,3,88,12,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
55.0,28.0,2,3,88,12,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
60.0,31.0,2,3,88,12,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
65.0,38.0,2,3,88,12,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
70.0,41.0,2,3,88,12,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
74.0,47.0,2,3,88,12,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
79.0,53.0,2,3,88,12,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
90.0,58.0,2,3,88,12,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
100.0,63.0,2,3,88,12,aerobic,enzyme_mediated_microbial_biodegradation,58.0,compost_organic_fertilizer,plasticizer,10.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
5.0,4.0,3,1,97,3,aerobic,all_mechanisms,28.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,matrix_composites,fungi_dominated,no
7.0,11.0,3,1,97,3,aerobic,all_mechanisms,28.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,matrix_composites,fungi_dominated,no
12.0,21.0,3,1,97,3,aerobic,all_mechanisms,28.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,matrix_composites,fungi_dominated,no
15.0,34.0,3,1,97,3,aerobic,all_mechanisms,28.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,matrix_composites,fungi_dominated,no
19.0,50.0,3,1,97,3,aerobic,all_mechanisms,28.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,matrix_composites,fungi_dominated,no
25.0,66.0,3,1,97,3,aerobic,all_mechanisms,28.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,matrix_composites,fungi_dominated,no
32.0,84.0,3,1,97,3,aerobic,all_mechanisms,28.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,matrix_composites,fungi_dominated,no
36.0,90.0,3,1,97,3,aerobic,all_mechanisms,28.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,matrix_composites,fungi_dominated,no
42.0,93.0,3,1,97,3,aerobic,all_mechanisms,28.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,matrix_composites,fungi_dominated,no
55.0,96.0,3,1,97,3,aerobic,all_mechanisms,28.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,matrix_composites,fungi_dominated,no
62.0,95.0,3,1,97,3,aerobic,all_mechanisms,28.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,matrix_composites,fungi_dominated,no
73.0,96.0,3,1,97,3,aerobic,all_mechanisms,28.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,matrix_composites,fungi_dominated,no
79.0,97.0,3,1,97,3,aerobic,all_mechanisms,28.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,matrix_composites,fungi_dominated,no
49.0,96.0,3,1,97,3,aerobic,all_mechanisms,28.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,matrix_composites,fungi_dominated,no
5.0,9.0,3,2,97,3,aerobic,all_mechanisms,28.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,particles,fungi_dominated,yes
8.0,18.0,3,2,97,3,aerobic,all_mechanisms,28.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,particles,fungi_dominated,yes
12.0,25.0,3,2,97,3,aerobic,all_mechanisms,28.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,particles,fungi_dominated,yes
16.0,40.0,3,2,97,3,aerobic,all_mechanisms,28.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,particles,fungi_dominated,yes
20.0,55.0,3,2,97,3,aerobic,all_mechanisms,28.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,particles,fungi_dominated,yes
25.0,73.0,3,2,97,3,aerobic,all_mechanisms,28.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,particles,fungi_dominated,yes
33.0,89.0,3,2,97,3,aerobic,all_mechanisms,28.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,particles,fungi_dominated,yes
36.0,93.0,3,2,97,3,aerobic,all_mechanisms,28.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,particles,fungi_dominated,yes
43.0,95.0,3,2,97,3,aerobic,all_mechanisms,28.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,particles,fungi_dominated,yes
50.0,94.0,3,2,97,3,aerobic,all_mechanisms,28.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,particles,fungi_dominated,yes
54.0,96.0,3,2,97,3,aerobic,all_mechanisms,28.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,particles,fungi_dominated,yes
62.0,96.0,3,2,97,3,aerobic,all_mechanisms,28.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,particles,fungi_dominated,yes
72.0,97.0,3,2,97,3,aerobic,all_mechanisms,28.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,particles,fungi_dominated,yes
79.0,99.0,3,2,97,3,aerobic,all_mechanisms,28.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,particles,fungi_dominated,yes
4.0,7.0,3,3,97,3,aerobic,all_mechanisms,28.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,particles,fungi_dominated,yes
7.0,15.0,3,3,97,3,aerobic,all_mechanisms,28.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,particles,fungi_dominated,yes
12.0,28.0,3,3,97,3,aerobic,all_mechanisms,28.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,particles,fungi_dominated,yes
15.0,42.0,3,3,97,3,aerobic,all_mechanisms,28.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,particles,fungi_dominated,yes
19.0,55.0,3,3,97,3,aerobic,all_mechanisms,28.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,particles,fungi_dominated,yes
25.0,71.0,3,3,97,3,aerobic,all_mechanisms,28.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,particles,fungi_dominated,yes
32.0,92.0,3,3,97,3,aerobic,all_mechanisms,28.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,particles,fungi_dominated,yes
36.0,96.0,3,3,97,3,aerobic,all_mechanisms,28.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,particles,fungi_dominated,yes
42.0,99.0,3,3,97,3,aerobic,all_mechanisms,28.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,particles,fungi_dominated,yes
49.0,99.0,3,3,97,3,aerobic,all_mechanisms,28.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,particles,fungi_dominated,yes
55.0,99.0,3,3,97,3,aerobic,all_mechanisms,28.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,particles,fungi_dominated,yes
62.0,99.0,3,3,97,3,aerobic,all_mechanisms,28.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,particles,fungi_dominated,yes
72.0,99.0,3,3,97,3,aerobic,all_mechanisms,28.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,particles,fungi_dominated,yes
79.0,100.0,3,3,97,3,aerobic,all_mechanisms,28.0,soil,filler,20.0,no_additive,0.0,no_additive,0.0,particles,fungi_dominated,yes
4.0,2.0,4,1,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,3.5,filler,20.0,pellets,bacteria_dominated,yes
8.0,2.0,4,1,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,3.5,filler,20.0,pellets,bacteria_dominated,yes
13.0,2.0,4,1,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,3.5,filler,20.0,pellets,bacteria_dominated,yes
18.0,2.0,4,1,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,3.5,filler,20.0,pellets,bacteria_dominated,yes
22.0,3.0,4,1,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,3.5,filler,20.0,pellets,bacteria_dominated,yes
26.0,3.0,4,1,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,3.5,filler,20.0,pellets,bacteria_dominated,yes
31.0,3.0,4,1,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,3.5,filler,20.0,pellets,bacteria_dominated,yes
37.0,4.0,4,1,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,3.5,filler,20.0,pellets,bacteria_dominated,yes
43.0,4.0,4,1,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,3.5,filler,20.0,pellets,bacteria_dominated,yes
48.0,5.0,4,1,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,3.5,filler,20.0,pellets,bacteria_dominated,yes
54.0,5.0,4,1,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,3.5,filler,20.0,pellets,bacteria_dominated,yes
58.0,5.0,4,1,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,3.5,filler,20.0,pellets,bacteria_dominated,yes
62.0,6.0,4,1,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,3.5,filler,20.0,pellets,bacteria_dominated,yes
68.0,7.0,4,1,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,3.5,filler,20.0,pellets,bacteria_dominated,yes
71.0,7.0,4,1,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,3.5,filler,20.0,pellets,bacteria_dominated,yes
75.0,7.0,4,1,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,3.5,filler,20.0,pellets,bacteria_dominated,yes
81.0,8.0,4,1,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,3.5,filler,20.0,pellets,bacteria_dominated,yes
84.0,8.0,4,1,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,3.5,filler,20.0,pellets,bacteria_dominated,yes
90.0,9.0,4,1,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,3.5,filler,20.0,pellets,bacteria_dominated,yes
97.0,10.0,4,1,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,3.5,filler,20.0,pellets,bacteria_dominated,yes
104.0,10.0,4,1,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,3.5,filler,20.0,pellets,bacteria_dominated,yes
111.0,11.0,4,1,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,3.5,filler,20.0,pellets,bacteria_dominated,yes
119.0,11.0,4,1,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,3.5,filler,20.0,pellets,bacteria_dominated,yes
125.0,12.0,4,1,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,3.5,filler,20.0,pellets,bacteria_dominated,yes
133.0,12.0,4,1,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,3.5,filler,20.0,pellets,bacteria_dominated,yes
141.0,14.0,4,1,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,3.5,filler,20.0,pellets,bacteria_dominated,yes
147.0,16.0,4,1,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,3.5,filler,20.0,pellets,bacteria_dominated,yes
154.0,16.0,4,1,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,3.5,filler,20.0,pellets,bacteria_dominated,yes
161.0,18.0,4,1,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,3.5,filler,20.0,pellets,bacteria_dominated,yes
168.0,19.0,4,1,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,3.5,filler,20.0,pellets,bacteria_dominated,yes
176.0,19.0,4,1,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,3.5,filler,20.0,pellets,bacteria_dominated,yes
182.0,22.0,4,1,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,3.5,filler,20.0,pellets,bacteria_dominated,yes
200.0,23.0,4,1,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,3.5,filler,20.0,pellets,bacteria_dominated,yes
216.0,29.0,4,1,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,3.5,filler,20.0,pellets,bacteria_dominated,yes
7.0,1.0,4,2,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,4.0,filler,10.0,pellets,bacteria_dominated,yes
11.0,2.0,4,2,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,4.0,filler,10.0,pellets,bacteria_dominated,yes
16.0,1.0,4,2,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,4.0,filler,10.0,pellets,bacteria_dominated,yes
20.0,1.0,4,2,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,4.0,filler,10.0,pellets,bacteria_dominated,yes
25.0,2.0,4,2,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,4.0,filler,10.0,pellets,bacteria_dominated,yes
30.0,1.0,4,2,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,4.0,filler,10.0,pellets,bacteria_dominated,yes
33.0,1.0,4,2,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,4.0,filler,10.0,pellets,bacteria_dominated,yes
37.0,2.0,4,2,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,4.0,filler,10.0,pellets,bacteria_dominated,yes
41.0,2.0,4,2,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,4.0,filler,10.0,pellets,bacteria_dominated,yes
45.0,3.0,4,2,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,4.0,filler,10.0,pellets,bacteria_dominated,yes
48.0,3.0,4,2,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,4.0,filler,10.0,pellets,bacteria_dominated,yes
51.0,3.0,4,2,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,4.0,filler,10.0,pellets,bacteria_dominated,yes
55.0,3.0,4,2,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,4.0,filler,10.0,pellets,bacteria_dominated,yes
58.0,3.0,4,2,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,4.0,filler,10.0,pellets,bacteria_dominated,yes
61.0,4.0,4,2,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,4.0,filler,10.0,pellets,bacteria_dominated,yes
91.0,6.0,4,2,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,4.0,filler,10.0,pellets,bacteria_dominated,yes
82.0,6.0,4,2,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,4.0,filler,10.0,pellets,bacteria_dominated,yes
75.0,6.0,4,2,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,4.0,filler,10.0,pellets,bacteria_dominated,yes
68.0,4.0,4,2,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,4.0,filler,10.0,pellets,bacteria_dominated,yes
98.0,7.0,4,2,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,4.0,filler,10.0,pellets,bacteria_dominated,yes
104.0,7.0,4,2,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,4.0,filler,10.0,pellets,bacteria_dominated,yes
110.0,7.0,4,2,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,4.0,filler,10.0,pellets,bacteria_dominated,yes
117.0,8.0,4,2,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,4.0,filler,10.0,pellets,bacteria_dominated,yes
126.0,8.0,4,2,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,4.0,filler,10.0,pellets,bacteria_dominated,yes
133.0,8.0,4,2,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,4.0,filler,10.0,pellets,bacteria_dominated,yes
139.0,9.0,4,2,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,4.0,filler,10.0,pellets,bacteria_dominated,yes
146.0,10.0,4,2,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,4.0,filler,10.0,pellets,bacteria_dominated,yes
154.0,11.0,4,2,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,4.0,filler,10.0,pellets,bacteria_dominated,yes
160.0,11.0,4,2,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,4.0,filler,10.0,pellets,bacteria_dominated,yes
169.0,11.0,4,2,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,4.0,filler,10.0,pellets,bacteria_dominated,yes
175.0,12.0,4,2,95,5,aerobic,enzyme_mediated_microbial_biodegradation,25.0,marine_aquatic,plasticizer,10.0,filler,4.0,filler,10.0,pellets,bacteria_dominated,yes
